158960,158371,157770,157473,155969,154568,152805,152111,153738,151238,151869,151371,149531,149759,149345,151581,153400,157346,159866,161432,165832,164490,167043,164179,166004,164350,165021,164736,166644,167693,165818,162130
186428,176689,170699,167127,162057,156782,153379,151946,150681,150653,150233,148445,147677,147344,149007,152241,155215,159396,165323,168095,173916,177912,181562,186008,190271,194083,199034,203036,205044,204123,197713,194301
189776,182340,175565,171098,165321,160956,155843,152022,150900,149310,147065,145806,146139,147290,149374,153240,158069,162415,167099,170356,176038,180187,185470,191386,195961,201833,206245,207695,205399,203252,198472,194148
188975,184595,182579,175929,171458,163881,159012,156530,152149,148731,147097,145145,144981,146174,151631,156035,163161,167306,169482,173144,180614,186974,191503,197252,202636,208348,211427,210166,206039,200865,198108,195371
188872,187527,187584,181588,175181,169433,163391,157121,153697,149616,147255,144786,143765,146598,151148,157309,163184,168333,171567,178880,185366,191330,195812,201602,208912,214309,216049,212211,207963,201692,196069,192277
185583,186742,188355,184060,178541,170312,162539,158545,156082,151183,146202,143983,143224,144585,150772,154466,162622,166842,172083,178535,189041,193540,197701,203092,207028,212630,212855,209565,206149,200077,194503,190715
181572,183085,184902,180978,177534,169736,165139,160993,156451,152294,147610,142608,142993,142151,146777,153436,159853,165007,169339,178622,188291,192221,196413,199372,202154,204503,204967,205046,202997,199654,193007,188002
178622,180528,179293,177712,174334,170465,164988,160987,157718,152902,149396,143291,141117,142096,145753,151704,157849,164502,167702,175972,183240,188550,191915,194229,195454,195665,199194,198221,197754,193264,187632,183757
179109,179550,177955,174609,171389,167612,161768,160575,157388,153429,148382,143355,142691,142236,145387,150609,157848,161400,166418,171823,179632,184852,186344,189533,189496,190318,190061,191811,191005,187645,182356,180169
176579,176843,175825,172264,168411,166027,162939,160325,156806,152930,150004,145184,141532,141537,145169,150043,153279,158688,162274,168572,174441,180308,182856,184183,183365,183062,184292,186819,187070,185386,180471,177319
177708,175890,173231,170750,167767,164207,162349,158975,155510,154583,148821,143286,143213,142995,144734,149058,151811,155920,159839,166113,170219,174283,177218,175046,176665,176419,178939,180859,184217,185457,183793,180791
177819,173853,168826,165978,164884,161956,160707,157863,156513,152590,149423,145926,143339,143310,145263,147093,149773,153954,158894,164023,166200,167851,168670,169886,169114,170479,174893,179949,182865,184689,186846,184701
