1.38411e+06,1.38288e+06,1.3819e+06,1.3825e+06,1.38163e+06,1.38103e+06,1.38018e+06,1.37788e+06,1.37699e+06,1.37234e+06,1.37388e+06,1.37207e+06,1.36902e+06,1.36491e+06,1.36388e+06,1.36282e+06,1.35864e+06,1.35907e+06,1.35552e+06,1.35588e+06,1.35367e+06,1.35208e+06,1.35247e+06,1.35203e+06,1.35626e+06,1.3558e+06,1.35674e+06,1.35692e+06,1.35983e+06,1.36207e+06,1.36351e+06,1.3685e+06,1.36875e+06,1.36928e+06,1.37042e+06,1.37174e+06,1.37279e+06,1.37226e+06,1.37494e+06,1.37277e+06,1.37586e+06,1.37992e+06,1.37821e+06,1.37863e+06,1.37675e+06,1.3745e+06,1.37474e+06,1.37585e+06,1.37654e+06,1.37919e+06,1.38248e+06,1.38198e+06,1.38347e+06,1.38466e+06,1.38637e+06,1.38404e+06,1.38536e+06,1.38321e+06,1.38349e+06,1.38483e+06,1.38322e+06,1.38109e+06,1.38083e+06,1.38106e+06
1.3832e+06,1.3834e+06,1.38049e+06,1.38057e+06,1.37945e+06,1.38083e+06,1.37942e+06,1.37939e+06,1.37633e+06,1.37487e+06,1.37507e+06,1.37514e+06,1.37116e+06,1.37005e+06,1.36626e+06,1.36398e+06,1.36123e+06,1.35976e+06,1.35923e+06,1.35914e+06,1.35542e+06,1.35445e+06,1.35395e+06,1.3544e+06,1.35541e+06,1.35803e+06,1.35875e+06,1.35931e+06,1.36061e+06,1.36594e+06,1.36961e+06,1.37252e+06,1.37155e+06,1.3709e+06,1.36862e+06,1.37213e+06,1.37423e+06,1.37451e+06,1.373e+06,1.37345e+06,1.37742e+06,1.38056e+06,1.38141e+06,1.37875e+06,1.37886e+06,1.37776e+06,1.37638e+06,1.37807e+06,1.37876e+06,1.37972e+06,1.38054e+06,1.38175e+06,1.38311e+06,1.38524e+06,1.38442e+06,1.3836e+06,1.38307e+06,1.38582e+06,1.38519e+06,1.38557e+06,1.38386e+06,1.38208e+06,1.38063e+06,1.38106e+06
1.38173e+06,1.38059e+06,1.37902e+06,1.37883e+06,1.37923e+06,1.37823e+06,1.3779e+06,1.37703e+06,1.37866e+06,1.37662e+06,1.37637e+06,1.37307e+06,1.37055e+06,1.36799e+06,1.3661e+06,1.36297e+06,1.36163e+06,1.36e+06,1.35944e+06,1.35933e+06,1.35801e+06,1.35784e+06,1.35468e+06,1.35565e+06,1.35612e+06,1.35749e+06,1.35951e+06,1.36123e+06,1.36255e+06,1.36779e+06,1.3701e+06,1.37058e+06,1.37129e+06,1.37127e+06,1.37193e+06,1.37143e+06,1.37515e+06,1.3735e+06,1.37373e+06,1.37519e+06,1.37711e+06,1.37865e+06,1.37907e+06,1.37853e+06,1.37595e+06,1.37626e+06,1.37626e+06,1.37599e+06,1.37821e+06,1.37842e+06,1.37906e+06,1.37922e+06,1.38228e+06,1.37944e+06,1.38076e+06,1.38007e+06,1.38248e+06,1.38253e+06,1.38402e+06,1.3829e+06,1.38055e+06,1.37988e+06,1.37999e+06,1.37839e+06
1.37821e+06,1.37843e+06,1.37742e+06,1.37661e+06,1.37739e+06,1.37694e+06,1.37699e+06,1.37698e+06,1.37533e+06,1.37804e+06,1.37455e+06,1.37348e+06,1.37079e+06,1.36633e+06,1.36589e+06,1.36486e+06,1.36282e+06,1.36189e+06,1.3622e+06,1.36116e+06,1.3592e+06,1.35689e+06,1.35516e+06,1.35926e+06,1.35641e+06,1.35887e+06,1.35991e+06,1.36337e+06,1.36428e+06,1.36814e+06,1.36941e+06,1.36923e+06,1.37021e+06,1.37031e+06,1.37137e+06,1.37611e+06,1.37239e+06,1.3753e+06,1.37586e+06,1.37536e+06,1.37731e+06,1.37578e+06,1.37701e+06,1.37581e+06,1.37253e+06,1.37584e+06,1.3761e+06,1.37562e+06,1.37627e+06,1.37761e+06,1.3786e+06,1.37982e+06,1.37839e+06,1.37818e+06,1.37838e+06,1.37909e+06,1.37977e+06,1.37923e+06,1.38184e+06,1.38087e+06,1.37977e+06,1.37674e+06,1.37585e+06,1.37567e+06
1.3733e+06,1.37484e+06,1.37526e+06,1.37661e+06,1.37511e+06,1.37607e+06,1.37683e+06,1.37527e+06,1.37307e+06,1.37431e+06,1.37533e+06,1.37226e+06,1.36819e+06,1.36801e+06,1.36635e+06,1.36736e+06,1.36232e+06,1.36233e+06,1.36218e+06,1.36069e+06,1.35795e+06,1.35736e+06,1.35557e+06,1.35734e+06,1.35814e+06,1.35849e+06,1.36114e+06,1.36314e+06,1.36468e+06,1.36682e+06,1.37075e+06,1.37127e+06,1.36908e+06,1.36944e+06,1.37282e+06,1.37192e+06,1.3731e+06,1.37585e+06,1.37445e+06,1.37467e+06,1.37187e+06,1.37193e+06,1.37248e+06,1.37057e+06,1.37339e+06,1.3722e+06,1.37276e+06,1.37368e+06,1.37561e+06,1.37439e+06,1.37838e+06,1.37898e+06,1.37676e+06,1.37729e+06,1.37641e+06,1.37662e+06,1.37859e+06,1.37921e+06,1.37851e+06,1.37826e+06,1.37993e+06,1.37439e+06,1.37257e+06,1.3691e+06
1.36867e+06,1.37263e+06,1.37195e+06,1.3749e+06,1.374e+06,1.37394e+06,1.37454e+06,1.37559e+06,1.37448e+06,1.3746e+06,1.37248e+06,1.37185e+06,1.36927e+06,1.36951e+06,1.36697e+06,1.36639e+06,1.36558e+06,1.36392e+06,1.36419e+06,1.36033e+06,1.35858e+06,1.3563e+06,1.35628e+06,1.3566e+06,1.35924e+06,1.35845e+06,1.36032e+06,1.36233e+06,1.36582e+06,1.36673e+06,1.36969e+06,1.36968e+06,1.37093e+06,1.37119e+06,1.37041e+06,1.37149e+06,1.37394e+06,1.37329e+06,1.37529e+06,1.37424e+06,1.37108e+06,1.37009e+06,1.36858e+06,1.3676e+06,1.37126e+06,1.37118e+06,1.37264e+06,1.37185e+06,1.37384e+06,1.37518e+06,1.37579e+06,1.37607e+06,1.37554e+06,1.37438e+06,1.37383e+06,1.37604e+06,1.37493e+06,1.37464e+06,1.37479e+06,1.37673e+06,1.3752e+06,1.37261e+06,1.36926e+06,1.36595e+06
1.36734e+06,1.36867e+06,1.36905e+06,1.37236e+06,1.37386e+06,1.37216e+06,1.37318e+06,1.37241e+06,1.37193e+06,1.37372e+06,1.37293e+06,1.37262e+06,1.37088e+06,1.37011e+06,1.36854e+06,1.36515e+06,1.36533e+06,1.36474e+06,1.36213e+06,1.35998e+06,1.35672e+06,1.35779e+06,1.35482e+06,1.35698e+06,1.35823e+06,1.35814e+06,1.36088e+06,1.36432e+06,1.36375e+06,1.3674e+06,1.36746e+06,1.36879e+06,1.36975e+06,1.36923e+06,1.36911e+06,1.37095e+06,1.37188e+06,1.37187e+06,1.37303e+06,1.37192e+06,1.37001e+06,1.36654e+06,1.36856e+06,1.36735e+06,1.36872e+06,1.36894e+06,1.36888e+06,1.37023e+06,1.36996e+06,1.37207e+06,1.37204e+06,1.371e+06,1.37159e+06,1.3721e+06,1.37248e+06,1.3736e+06,1.3729e+06,1.37266e+06,1.37099e+06,1.37367e+06,1.37359e+06,1.36963e+06,1.36603e+06,1.36313e+06
1.36363e+06,1.36458e+06,1.36771e+06,1.3696e+06,1.36978e+06,1.37052e+06,1.37041e+06,1.3705e+06,1.37175e+06,1.37379e+06,1.3733e+06,1.37184e+06,1.37093e+06,1.36973e+06,1.36702e+06,1.36476e+06,1.36368e+06,1.36318e+06,1.36212e+06,1.35925e+06,1.35839e+06,1.35489e+06,1.35714e+06,1.35536e+06,1.35752e+06,1.3568e+06,1.36151e+06,1.36283e+06,1.36516e+06,1.36678e+06,1.36651e+06,1.36465e+06,1.36717e+06,1.36803e+06,1.36839e+06,1.36854e+06,1.37016e+06,1.37347e+06,1.37347e+06,1.37167e+06,1.36637e+06,1.36879e+06,1.36584e+06,1.36744e+06,1.36487e+06,1.36478e+06,1.36813e+06,1.36581e+06,1.36868e+06,1.36945e+06,1.37014e+06,1.36718e+06,1.36806e+06,1.36864e+06,1.36844e+06,1.3694e+06,1.36871e+06,1.36732e+06,1.36799e+06,1.36939e+06,1.3667e+06,1.36545e+06,1.36294e+06,1.35776e+06
1.35676e+06,1.36072e+06,1.36599e+06,1.36722e+06,1.36673e+06,1.36501e+06,1.36615e+06,1.3695e+06,1.37048e+06,1.37156e+06,1.37311e+06,1.37123e+06,1.37086e+06,1.36712e+06,1.36294e+06,1.36243e+06,1.36276e+06,1.36125e+06,1.35961e+06,1.3576e+06,1.35797e+06,1.35824e+06,1.35438e+06,1.35559e+06,1.35453e+06,1.35636e+06,1.35983e+06,1.36141e+06,1.36352e+06,1.36309e+06,1.36485e+06,1.36575e+06,1.36745e+06,1.36684e+06,1.36768e+06,1.36762e+06,1.36969e+06,1.37226e+06,1.37066e+06,1.36933e+06,1.36622e+06,1.36693e+06,1.36424e+06,1.36309e+06,1.36155e+06,1.36433e+06,1.36311e+06,1.36464e+06,1.36506e+06,1.36435e+06,1.36633e+06,1.36522e+06,1.36628e+06,1.36633e+06,1.36798e+06,1.36677e+06,1.36546e+06,1.36533e+06,1.36475e+06,1.3638e+06,1.36377e+06,1.35766e+06,1.35912e+06,1.35745e+06
1.35529e+06,1.35975e+06,1.36256e+06,1.36415e+06,1.36303e+06,1.36236e+06,1.36148e+06,1.36606e+06,1.36617e+06,1.36839e+06,1.37051e+06,1.36994e+06,1.36732e+06,1.36549e+06,1.36164e+06,1.35955e+06,1.35941e+06,1.36083e+06,1.35901e+06,1.3572e+06,1.35461e+06,1.35388e+06,1.35307e+06,1.35398e+06,1.35358e+06,1.35314e+06,1.35645e+06,1.35978e+06,1.36082e+06,1.35919e+06,1.36271e+06,1.36187e+06,1.36249e+06,1.36556e+06,1.36438e+06,1.36547e+06,1.36898e+06,1.37043e+06,1.36917e+06,1.36623e+06,1.36265e+06,1.36391e+06,1.36431e+06,1.36134e+06,1.36158e+06,1.36293e+06,1.36207e+06,1.36248e+06,1.3632e+06,1.36408e+06,1.3635e+06,1.3654e+06,1.36439e+06,1.36474e+06,1.36283e+06,1.36332e+06,1.36105e+06,1.36225e+06,1.3613e+06,1.35987e+06,1.35835e+06,1.35528e+06,1.35383e+06,1.35247e+06
