0.424829,0.417699,0.414434,0.421011,0.378692,0.301964,0.466612,0.47428,0.404519,0.193432,0.526636,0.465865,0.463441,0.120551,0.647425,0.40209,0.516207,0.109952,0.732278,0.355555,0.559092,0.135422,0.739993,0.315373,0.561315,0.201319,0.675661,0.309994,0.504636,0.3226,0.548623,0.338607,0.456339,0.408598,0.449669,0.425137,0.366822,0.512585,0.320564,0.531522,0.335233,0.58015,0.284738,0.595498,0.370093,0.606496,0.335605,0.637377,0.434801,0.557117,0.38026,0.59154,0.502445,0.489514,0.45659,0.529943,0.543496,0.425709,0.510468,0.44313,0.516897,0.419625,0.506298,0.418585,0.438311,0.421552,0.429013,0.424997,0.339434,0.469853,0.335961,0.443633,0.335722,0.534876,0.249268,0.522906,0.359271,0.588228,0.219005,0.624754,0.43297,0.644022,0.2248,0.710934,0.509799,0.627437,0.265691,0.730348,0.546955,0.56238,0.315795,0.646961,0.510279,0.469251,0.399579,0.536279,0.42549,0.42012,0.411764,0.431424,0.328503,0.362399,0.45758,0.351074,0.229882,0.272632,0.405446,0.315265,0.196955,0.281178,0.399573,0.420061,0.150756,0.144587,0.265589,0.433435,0.214362,0.249252,0.306492,0.545814,0.26262,0.227683,0.268003,0.577697,0.354256,0.307321,0.335029,0.52458
0.526986,0.449429,0.552746,0.322227,0.508091,0.338067,0.591364,0.344865,0.517483,0.2153,0.676731,0.364738,0.54553,0.143237,0.740958,0.35101,0.627669,0.124968,0.819059,0.32215,0.630775,0.156404,0.774437,0.305878,0.639304,0.262901,0.678485,0.330662,0.586777,0.422355,0.527747,0.42447,0.530219,0.476237,0.464226,0.465165,0.407585,0.595455,0.33014,0.610105,0.406189,0.679751,0.315845,0.697627,0.404757,0.696675,0.334316,0.709533,0.456619,0.647993,0.420795,0.70306,0.474462,0.599517,0.50382,0.629334,0.47119,0.54101,0.581999,0.576854,0.431316,0.510357,0.594485,0.532128,0.338279,0.544924,0.484062,0.546759,0.279175,0.593927,0.401977,0.580089,0.264495,0.660439,0.335926,0.636424,0.306258,0.729006,0.298623,0.751165,0.41945,0.741885,0.296393,0.80465,0.538725,0.740476,0.35064,0.789587,0.601447,0.666648,0.408144,0.693493,0.565893,0.582131,0.472471,0.594288,0.493728,0.508935,0.531932,0.474033,0.380889,0.429434,0.551935,0.371039,0.267559,0.337801,0.490152,0.343902,0.202569,0.224442,0.416379,0.368096,0.14739,0.170169,0.344422,0.43687,0.154105,0.164553,0.275249,0.496333,0.205744,0.20516,0.284505,0.536451,0.283437,0.266029,0.351563,0.481237
0.60896,0.52242,0.665932,0.221236,0.578974,0.399754,0.725414,0.247396,0.584206,0.276589,0.788926,0.274314,0.631953,0.186925,0.837743,0.255147,0.68502,0.180887,0.857639,0.267376,0.692551,0.209934,0.771048,0.314538,0.678453,0.306919,0.653622,0.348083,0.618595,0.464973,0.517134,0.441302,0.560616,0.578999,0.420643,0.541566,0.502317,0.687166,0.348694,0.662008,0.490879,0.767086,0.324055,0.713491,0.44392,0.795529,0.358802,0.791466,0.448967,0.798612,0.444121,0.77099,0.43665,0.724717,0.543553,0.686597,0.399357,0.671333,0.645641,0.619945,0.330228,0.658233,0.626043,0.594151,0.26582,0.696334,0.563377,0.626487,0.210884,0.744893,0.499236,0.666285,0.205368,0.806892,0.427166,0.722311,0.261948,0.861966,0.38204,0.808349,0.397508,0.865063,0.351068,0.844607,0.539614,0.788515,0.406442,0.800711,0.602292,0.655214,0.465114,0.705389,0.621699,0.603796,0.527961,0.608738,0.533462,0.529058,0.580485,0.515742,0.42594,0.470408,0.60159,0.439167,0.300031,0.356113,0.573488,0.402573,0.196911,0.250182,0.494636,0.397183,0.155679,0.162349,0.394083,0.422021,0.157339,0.153157,0.351967,0.458678,0.189077,0.175481,0.341375,0.444239,0.27489,0.211799,0.394653,0.379943
0.613259,0.633628,0.740389,0.120011,0.589472,0.456528,0.825574,0.173009,0.604337,0.382219,0.867388,0.151694,0.635231,0.254515,0.85706,0.202234,0.643188,0.262537,0.796529,0.208024,0.657207,0.290902,0.696718,0.268714,0.616686,0.365801,0.548936,0.355555,0.595775,0.504908,0.450018,0.46581,0.583814,0.602565,0.424336,0.529459,0.535685,0.72642,0.375125,0.647112,0.531728,0.873097,0.345755,0.764496,0.512461,0.890719,0.369422,0.796019,0.490375,0.859899,0.445386,0.736546,0.412971,0.798853,0.544479,0.684143,0.339523,0.7458,0.634844,0.625236,0.272927,0.749735,0.652839,0.607948,0.193225,0.821948,0.615959,0.658998,0.14635,0.890203,0.578017,0.707613,0.176026,0.947641,0.516163,0.764658,0.217158,0.951384,0.450384,0.809291,0.361066,0.885351,0.43389,0.811387,0.538704,0.730578,0.413451,0.70483,0.62488,0.641121,0.442039,0.676157,0.610524,0.5438,0.488291,0.597582,0.537426,0.477307,0.539835,0.525102,0.418201,0.432176,0.590118,0.478704,0.277416,0.312972,0.560453,0.452157,0.217119,0.26137,0.548701,0.424154,0.148808,0.179563,0.507846,0.422824,0.164424,0.172817,0.475328,0.380035,0.213172,0.156254,0.450702,0.353202,0.298346,0.187068,0.498342,0.282801
0.547275,0.714867,0.752459,0.112563,0.579111,0.602849,0.847186,0.11988,0.578115,0.503428,0.867393,0.126095,0.593116,0.362233,0.823866,0.131539,0.56568,0.329797,0.704541,0.166239,0.553175,0.319268,0.597257,0.213513,0.511764,0.398328,0.45931,0.318936,0.527172,0.54554,0.383422,0.410714,0.520151,0.676746,0.373319,0.543574,0.550123,0.794122,0.368993,0.644358,0.586038,0.860568,0.369371,0.705207,0.58233,0.884726,0.391737,0.717508,0.532695,0.860645,0.437936,0.66747,0.446476,0.801753,0.497241,0.602205,0.342892,0.771674,0.559734,0.527645,0.256396,0.765667,0.604189,0.557569,0.1624,0.874841,0.610449,0.616198,0.123212,0.942593,0.61097,0.67759,0.161239,0.984714,0.564327,0.740833,0.219504,0.957077,0.526471,0.735426,0.332751,0.846372,0.465907,0.714642,0.485078,0.676164,0.39229,0.636454,0.594863,0.515223,0.409307,0.568778,0.598606,0.426191,0.434002,0.522566,0.501211,0.396806,0.459217,0.51989,0.394719,0.349414,0.515787,0.523304,0.259697,0.329839,0.561919,0.507035,0.163298,0.253121,0.580083,0.449606,0.164502,0.209673,0.616755,0.39963,0.190202,0.194514,0.576087,0.31388,0.260316,0.182797,0.564379,0.268882,0.322534,0.185767,0.558312,0.241458
0.446758,0.70578,0.677086,0.124646,0.485866,0.648305,0.737403,0.136997,0.522936,0.516586,0.792435,0.147791,0.522954,0.393695,0.736163,0.122621,0.460584,0.339451,0.584822,0.149586,0.427473,0.32494,0.455916,0.210478,0.40895,0.380687,0.333625,0.260297,0.412986,0.518353,0.322776,0.394855,0.466636,0.62517,0.340083,0.489525,0.534197,0.757961,0.382427,0.610924,0.621322,0.814787,0.402425,0.651732,0.645618,0.822266,0.408065,0.642339,0.624035,0.766,0.415779,0.564902,0.5125,0.718852,0.417673,0.485936,0.379802,0.660152,0.448829,0.4264,0.26051,0.688058,0.495754,0.439706,0.184428,0.779413,0.545619,0.514006,0.133187,0.876921,0.61575,0.591298,0.169304,0.931089,0.622011,0.641313,0.243486,0.878634,0.537196,0.633833,0.354499,0.731218,0.463498,0.568185,0.483602,0.572957,0.374064,0.49588,0.561557,0.421054,0.321398,0.455085,0.550713,0.33706,0.339746,0.438028,0.438623,0.311714,0.379847,0.498116,0.351906,0.297983,0.43664,0.549017,0.229726,0.298281,0.525433,0.558544,0.176507,0.296577,0.638726,0.483283,0.16716,0.271624,0.68417,0.409871,0.201236,0.253647,0.706517,0.318589,0.280845,0.232515,0.68398,0.241291,0.39827,0.224898,0.621519,0.219796
0.38081,0.651945,0.54387,0.202819,0.470649,0.608836,0.660499,0.192558,0.513241,0.455542,0.70305,0.179883,0.482686,0.381416,0.647883,0.168471,0.389641,0.297016,0.500679,0.172829,0.329651,0.296836,0.350476,0.177756,0.31153,0.329973,0.304084,0.248807,0.363576,0.463569,0.313528,0.357731,0.409088,0.553509,0.340193,0.44128,0.519498,0.666097,0.424109,0.540265,0.642415,0.728896,0.43789,0.605104,0.722254,0.706139,0.435044,0.555318,0.720463,0.622829,0.401985,0.467447,0.617361,0.604614,0.375252,0.416758,0.468497,0.52725,0.336305,0.334713,0.328357,0.538138,0.389074,0.369122,0.254787,0.64706,0.472481,0.434141,0.222704,0.741074,0.56995,0.527806,0.222652,0.777976,0.614363,0.578048,0.270129,0.752357,0.559403,0.550035,0.373143,0.63827,0.461814,0.470366,0.492301,0.48672,0.339487,0.402503,0.543271,0.356005,0.300593,0.350449,0.518669,0.320723,0.286846,0.399042,0.397681,0.293959,0.346121,0.458688,0.304733,0.298353,0.400875,0.552095,0.202966,0.314807,0.523478,0.579381,0.171166,0.334692,0.649029,0.530757,0.153263,0.354349,0.748817,0.418863,0.201141,0.35509,0.788376,0.304141,0.292422,0.328763,0.716733,0.237999,0.429146,0.288127,0.61875,0.251421
0.378006,0.529099,0.462859,0.308246,0.475655,0.499721,0.568756,0.304103,0.491786,0.414723,0.62651,0.249919,0.436794,0.318826,0.555103,0.232365,0.3699,0.260621,0.448035,0.196529,0.302789,0.25205,0.323034,0.205801,0.283607,0.286367,0.277756,0.2342,0.305814,0.354929,0.30976,0.31147,0.422586,0.503322,0.394595,0.430815,0.533354,0.593816,0.466602,0.527169,0.684974,0.618824,0.502586,0.561723,0.797372,0.595423,0.45067,0.517588,0.82237,0.523277,0.384191,0.409305,0.739899,0.482439,0.347781,0.362617,0.571077,0.405638,0.311508,0.292203,0.416863,0.410881,0.348365,0.314023,0.313905,0.542326,0.479891,0.425224,0.292591,0.595269,0.543641,0.500208,0.279611,0.665808,0.590406,0.526017,0.317993,0.684723,0.57089,0.502211,0.431338,0.603831,0.481639,0.406321,0.495936,0.500913,0.366854,0.342087,0.538285,0.406091,0.313036,0.309498,0.497332,0.346604,0.296538,0.332731,0.404184,0.341131,0.360758,0.432199,0.304976,0.333457,0.414275,0.540888,0.207733,0.372754,0.563753,0.596273,0.141787,0.410806,0.705973,0.5627,0.154636,0.463883,0.78744,0.455345,0.185116,0.460802,0.799492,0.349407,0.304138,0.413272,0.7016,0.284011,0.382791,0.374006,0.619136,0.277725
0.414689,0.455988,0.418517,0.398466,0.507984,0.387881,0.526422,0.418743,0.52591,0.315383,0.554262,0.367772,0.489734,0.247032,0.524053,0.292314,0.420267,0.206482,0.464645,0.246727,0.326098,0.193339,0.346285,0.206799,0.296551,0.236603,0.316107,0.236373,0.324627,0.332533,0.336008,0.314642,0.430458,0.428991,0.416317,0.434112,0.542341,0.517174,0.534923,0.512772,0.708714,0.56988,0.52791,0.577385,0.855582,0.51596,0.493971,0.513317,0.914252,0.451911,0.416114,0.422667,0.858291,0.381015,0.330372,0.360903,0.662896,0.339107,0.30501,0.314302,0.518245,0.341452,0.310039,0.326872,0.422265,0.435825,0.416656,0.419634,0.350151,0.525217,0.521676,0.524963,0.348153,0.598921,0.595389,0.560516,0.39128,0.620284,0.582863,0.510148,0.479271,0.613361,0.527793,0.421295,0.557387,0.548355,0.438543,0.327102,0.591844,0.507738,0.394701,0.292359,0.535899,0.431079,0.370614,0.316846,0.421053,0.432958,0.423472,0.408894,0.330318,0.437566,0.509015,0.529042,0.22055,0.479013,0.630793,0.592386,0.13316,0.537947,0.76663,0.578584,0.128759,0.588642,0.839959,0.495006,0.157623,0.583653,0.784469,0.406248,0.249423,0.555911,0.676588,0.363203,0.337992,0.491734,0.548187,0.35879
0.477165,0.310705,0.382947,0.544747,0.576011,0.281972,0.483964,0.536823,0.581415,0.228132,0.514065,0.478755,0.5385,0.160404,0.514574,0.372106,0.439143,0.143765,0.454706,0.291545,0.356909,0.146188,0.385831,0.244495,0.321243,0.200419,0.34664,0.256736,0.34699,0.27161,0.39631,0.323981,0.462143,0.384436,0.543574,0.461583,0.598502,0.490552,0.57586,0.551949,0.750592,0.509449,0.622274,0.589147,0.894994,0.4683,0.552479,0.549575,0.955535,0.386168,0.41342,0.467833,0.91172,0.322912,0.320661,0.390215,0.751473,0.299849,0.274177,0.334651,0.622556,0.29588,0.323384,0.380976,0.502693,0.371398,0.407858,0.473497,0.452016,0.461826,0.51523,0.563491,0.417917,0.544492,0.599967,0.614652,0.426527,0.605916,0.612183,0.550995,0.550979,0.640822,0.558184,0.420974,0.618342,0.625281,0.505697,0.338652,0.638203,0.566167,0.465044,0.290078,0.565059,0.539498,0.476357,0.340856,0.45561,0.542867,0.523038,0.437652,0.339643,0.561054,0.621744,0.553135,0.230086,0.584189,0.739225,0.602989,0.147914,0.649366,0.834627,0.613791,0.122187,0.688392,0.842994,0.564259,0.120896,0.69659,0.774039,0.481016,0.209175,0.664605,0.623814,0.432914,0.25647,0.598657,0.492117,0.449707
