2.10387e+06,2.10591e+06,2.1078e+06,2.1078e+06,2.11436e+06,2.12876e+06,2.13886e+06,2.1435e+06,2.14503e+06,2.14583e+06,2.14845e+06,2.15457e+06,2.15967e+06,2.15736e+06,2.1637e+06,2.17182e+06,2.17731e+06,2.18357e+06,2.18752e+06,2.19355e+06,2.19152e+06,2.18886e+06,2.18771e+06,2.18365e+06,2.17147e+06,2.15921e+06,2.14791e+06,2.13916e+06,2.1343e+06,2.12477e+06,2.1156e+06,2.10629e+06
2.09898e+06,2.10382e+06,2.10773e+06,2.11028e+06,2.1202e+06,2.1294e+06,2.13409e+06,2.13626e+06,2.13966e+06,2.14326e+06,2.14487e+06,2.14867e+06,2.15256e+06,2.15324e+06,2.16205e+06,2.17091e+06,2.18024e+06,2.18294e+06,2.18638e+06,2.18326e+06,2.18626e+06,2.18217e+06,2.18554e+06,2.18334e+06,2.17037e+06,2.15642e+06,2.14195e+06,2.13556e+06,2.12916e+06,2.12096e+06,2.11733e+06,2.10378e+06
2.09114e+06,2.10133e+06,2.1059e+06,2.10629e+06,2.11439e+06,2.12306e+06,2.12847e+06,2.13255e+06,2.14059e+06,2.14469e+06,2.14266e+06,2.14177e+06,2.14312e+06,2.15102e+06,2.16229e+06,2.16791e+06,2.17698e+06,2.17319e+06,2.16993e+06,2.17036e+06,2.17465e+06,2.17522e+06,2.17228e+06,2.17251e+06,2.15735e+06,2.14832e+06,2.13584e+06,2.12706e+06,2.12783e+06,2.12231e+06,2.10372e+06,2.09345e+06
2.09405e+06,2.11234e+06,2.11308e+06,2.10713e+06,2.1104e+06,2.1178e+06,2.12678e+06,2.13526e+06,2.14198e+06,2.14391e+06,2.14647e+06,2.14537e+06,2.14808e+06,2.15483e+06,2.16095e+06,2.16895e+06,2.17093e+06,2.1664e+06,2.16436e+06,2.15912e+06,2.16354e+06,2.16517e+06,2.1651e+06,2.15891e+06,2.15374e+06,2.14344e+06,2.1319e+06,2.12536e+06,2.12304e+06,2.11879e+06,2.09513e+06,2.08139e+06
2.09444e+06,2.11696e+06,2.12518e+06,2.12151e+06,2.11361e+06,2.12004e+06,2.1338e+06,2.14147e+06,2.14623e+06,2.14465e+06,2.15395e+06,2.15844e+06,2.16132e+06,2.15934e+06,2.15697e+06,2.16289e+06,2.16185e+06,2.16015e+06,2.14961e+06,2.1475e+06,2.15296e+06,2.15844e+06,2.15703e+06,2.15575e+06,2.15384e+06,2.15111e+06,2.13408e+06,2.12465e+06,2.12004e+06,2.11379e+06,2.09079e+06,2.07859e+06
2.08599e+06,2.11824e+06,2.1258e+06,2.12397e+06,2.11807e+06,2.12763e+06,2.13754e+06,2.14271e+06,2.14199e+06,2.14892e+06,2.16211e+06,2.16554e+06,2.16553e+06,2.15959e+06,2.15646e+06,2.15274e+06,2.14937e+06,2.14749e+06,2.13534e+06,2.13365e+06,2.14263e+06,2.14809e+06,2.15271e+06,2.15491e+06,2.1559e+06,2.14714e+06,2.12987e+06,2.1144e+06,2.1114e+06,2.10725e+06,2.07887e+06,2.06433e+06
2.0816e+06,2.12501e+06,2.12966e+06,2.12907e+06,2.12921e+06,2.13286e+06,2.14423e+06,2.14113e+06,2.13745e+06,2.15081e+06,2.16004e+06,2.1654e+06,2.16317e+06,2.15589e+06,2.15305e+06,2.15047e+06,2.14139e+06,2.13705e+06,2.12714e+06,2.12672e+06,2.1309e+06,2.14152e+06,2.14548e+06,2.14775e+06,2.15055e+06,2.13928e+06,2.11905e+06,2.11127e+06,2.10874e+06,2.09849e+06,2.06777e+06,2.05686e+06
2.09174e+06,2.13726e+06,2.14119e+06,2.13892e+06,2.14167e+06,2.13646e+06,2.13492e+06,2.13701e+06,2.13844e+06,2.14219e+06,2.14721e+06,2.15858e+06,2.16239e+06,2.16119e+06,2.15808e+06,2.14949e+06,2.1417e+06,2.12932e+06,2.12429e+06,2.12144e+06,2.12855e+06,2.13487e+06,2.13512e+06,2.13193e+06,2.13425e+06,2.12564e+06,2.11203e+06,2.10415e+06,2.10052e+06,2.08741e+06,2.0547e+06,2.05384e+06
2.09448e+06,2.1478e+06,2.15066e+06,2.15056e+06,2.15015e+06,2.14353e+06,2.1417e+06,2.14615e+06,2.14291e+06,2.14067e+06,2.14026e+06,2.15676e+06,2.17063e+06,2.16901e+06,2.16627e+06,2.15124e+06,2.14143e+06,2.1352e+06,2.13037e+06,2.12778e+06,2.12298e+06,2.12137e+06,2.11911e+06,2.12125e+06,2.11636e+06,2.11467e+06,2.10278e+06,2.09934e+06,2.09119e+06,2.0771e+06,2.04955e+06,2.05849e+06
2.09423e+06,2.1512e+06,2.15835e+06,2.15944e+06,2.15997e+06,2.14966e+06,2.15041e+06,2.15337e+06,2.14874e+06,2.14483e+06,2.14675e+06,2.16577e+06,2.17366e+06,2.17748e+06,2.16942e+06,2.15171e+06,2.13624e+06,2.13615e+06,2.12804e+06,2.12271e+06,2.11531e+06,2.11292e+06,2.10947e+06,2.10379e+06,2.1076e+06,2.09967e+06,2.09431e+06,2.09092e+06,2.08151e+06,2.06841e+06,2.0369e+06,2.04293e+06
2.08801e+06,2.15254e+06,2.16335e+06,2.16672e+06,2.16576e+06,2.16011e+06,2.15854e+06,2.14903e+06,2.14348e+06,2.14371e+06,2.1505e+06,2.16188e+06,2.16894e+06,2.16617e+06,2.16241e+06,2.15776e+06,2.14147e+06,2.131e+06,2.1234e+06,2.11504e+06,2.11247e+06,2.10988e+06,2.10229e+06,2.09796e+06,2.09519e+06,2.08629e+06,2.08202e+06,2.08285e+06,2.07476e+06,2.05561e+06,2.02658e+06,2.03626e+06
